+task_id,uuid,county,town,village,place_name,tai_class,tai_source_state,tai_source_annotator,tai_source_updated_at,hakka_review_count,hakka_review_assignees,active_audio_count,active_tai_audio_count,active_hakka_audio_count,sync_warning,source_synced_at,triage_category
"21959","RD_P03607","高雄市","楠梓區","","寶溪南街","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:04","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21960","RD_P03609","高雄市","楠梓區","","土庫六路","電話調查","待指派","","tanliangkun | 2026-07-06 13:24:10","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21961","RD_P03614","高雄市","楠梓區","","外環西路","電話調查","待審查","","tanliangkun | 2026-06-29 17:00:24","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21962","RD_P03618","高雄市","楠梓區","","清成街","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:35","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21963","RD_P03619","高雄市","楠梓區","","惠豐街","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:36","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21964","RD_P03621","高雄市","楠梓區","","瑞屏路","電話調查","待審查","","tanliangkun | 2026-07-06 13:24:17","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21965","RD_P03624","高雄市","楠梓區","","鳳楠路","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:36","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21966","RD_P03626","高雄市","楠梓區","","德富街","直接標注","待審查","","APP審查撤回|APP|2026-06-08T22:27:49.166Z","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21967","RD_P03627","高雄市","楠梓區","","大學東路","直接標注","待審查","","APP審查撤回|APP|2026-06-08T22:36:30.972Z","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21968","RD_P03629","高雄市","楠梓區","","卓越路","直接標注","待指派","","tanliangkun | 2026-07-06 13:25:03","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21969","RD_P03632","高雄市","楠梓區","","援中路","現場調查","待審查","","tanliangkun | 2026-07-06 13:24:59","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21970","RD_P03633","高雄市","楠梓區","","智昌街","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:35","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21971","RD_P03636","高雄市","楠梓區","","德惠路","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:37","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21972","RD_P03644","高雄市","楠梓區","","海專路","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:38","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21973","RD_P03646","高雄市","楠梓區","","大學西路","電話調查","待審查","","tanliangkun | 2026-07-06 13:24:49","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21974","RD_P03647","高雄市","楠梓區","","左楠路","直接標注","待審查","","tanliangkun | 2026-07-06 13:24:52","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21975","RD_P03653","高雄市","楠梓區","","藍田路","現場調查","待審查","","tanliangkun | 2026-07-06 13:24:52","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21976","RD_P03654","高雄市","楠梓區","","大學南路","直接標注","待指派","","tanliangkun | 2026-07-06 13:24:53","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21977","RD_P03887","高雄市","橋頭區","","甲樹路","電話調查","待審查","","tanliangkun | 2026-06-29 10:18:41","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21978","RD_P03888","高雄市","橋頭區","","通燕路","直接標注","待審查","","tanliangkun | 2026-06-29 10:18:43","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21979","RD_P03889","高雄市","橋頭區","","甲典街","直接標注","待審查","","tanliangkun | 2026-06-29 10:18:43","1","","0","0","0","","2026-08-16 22:25:53.124+00","已有台語來源狀態但缺少台語review"
"21980","RD_P03891","高雄市","橋頭區","","橋新六路","電話調查","待審查","","tanliangkun | 2026-06-29 10:18:49","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21981","RD_P03895","高雄市","橋頭區","","橋都路","電話調查","待審查","","tanliangkun | 2026-06-29 10:18:52","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21982","RD_P03897","高雄市","橋頭區","","芋寮路","直接標注","待審查","","tanliangkun | 2026-06-29 10:18:54","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21983","RD_P03901","高雄市","橋頭區","","典昌路","直接標注","待審查","","tanliangkun | 2026-06-29 10:18:55","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21984","RD_P04359","高雄市","燕巢區","","角宿路","現場調查","待指派","","tanliangkun | 2026-06-29 10:19:20","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21985","RD_P04360","高雄市","燕巢區","","深水路","電話調查","待審查","","tanliangkun | 2026-06-29 10:19:24","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21986","RD_P04364","高雄市","燕巢區","","義大路","電話調查","待審查","","tanliangkun | 2026-06-29 10:19:43","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21987","RD_P04480","高雄市","田寮區","","七星路","電話調查","待審查","","tanliangkun | 2026-06-23 11:44:26","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
"21992","RD_P04675","高雄市","苓雅區","","政南街","直接標注","待指派","","tanliangkun | 2026-06-23 11:44:52","1","","0","0","0","","2026-08-16 22:25:53.125+00","已有台語來源狀態但缺少台語review"
